security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,15,18,1,0.0007602814685314,0.0914975,0.0033957959183673,0.0839626666666667,3,3,3,3,0.1353301013985892,16.204794666666672,1.46396,0.1086654693877536,17.912750237453015
none,15,18,2,0.001618503649635,0.05652425,0.0042160806451612,0.0581247777777778,3,3,3,3,0.28809364963503,11.218082111111116,0.904388,0.1349145806451584,12.545478341391306
none,15,18,4,0.0018698361204013,0.0463894545454545,0.0038023118279569,0.0425052307692307,3,3,3,3,0.3328308294314314,8.203509538461525,0.742231272727272,0.1216739784946208,9.400245619114848
none,15,18,8,0.0015877570977917,0.0393826923076923,0.0027283793103448,0.0366561333333333,3,3,3,3,0.2826207634069226,7.074633733333327,0.6301230769230768,0.0873081379310336,8.074685711594359
none,15,18,16,0.0015361069182389,0.0391479285714286,0.002490176056338,0.03404825,3,3,3,3,0.2734270314465242,6.57131225,0.6263668571428576,0.079685633802816,7.5507917723921985
none,15,18,32,0.0014905160349854,0.0400713076923076,0.0019807083333333,0.0322173333333333,3,3,3,3,0.2653118542274012,6.2179453333333266,0.6411409230769216,0.0633826666666656,7.187780777304315
none,15,20,1,0.0011048189473684,0.0958283333333333,0.0036344772727272,0.0943324999999999,3,3,3,3,0.1966577726315752,18.20617249999998,1.5332533333333327,0.1163032727272704,20.05238687869216
none,15,20,2,0.0018842851239669,0.069331,0.0051764561403508,0.0651192499999999,3,3,3,3,0.3354027520661082,12.568015249999982,1.109296,0.1656465964912256,14.178360598557315
none,15,20,4,0.0021494538745387,0.0497906363636363,0.0029639058823529,0.04915125,3,3,3,3,0.38260278966788863,9.486191250000001,0.7966501818181808,0.0948449882352928,10.760289209721364
none,15,20,8,0.0020303771626297,0.0433709999999999,0.0025073684210526,0.0340061333333333,3,3,3,3,0.3614071349480866,6.563183733333327,0.6939359999999984,0.0802357894736832,7.698762657755094
none,15,20,16,0.0018097046263345,0.0407462307692307,0.0026980846153846,0.0366528,3,3,3,3,0.322127423487541,7.0739904,0.6519396923076912,0.0863387076923072,8.13439622348754
none,15,20,32,0.0016394281045751,0.0484915833333333,0.0025652769230769,0.0400502666666666,3,3,3,3,0.2918182026143678,7.729701466666653,0.7758653333333329,0.0820888615384608,8.879473864152814
