security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Energy
none,16,20,8,0.26361305361305365,7.821666666666668,0.41084577114427895,6.23238095238095,3,3,3,3,46.92312354312355,1202.8495238095234,125.14666666666669,13.147064676616926,1388.0663786959306
none,16,20,16,0.3456922043010751,9.25111111111111,0.5339999999999997,7.884107142857144,3,3,3,3,61.53321236559137,1521.6326785714289,148.01777777777775,17.08799999999999,1748.2716687147981
none,16,20,32,0.3391476736041384,9.006111111111112,0.42215962441314553,8.410476190476189,3,3,3,3,60.36828590153663,1623.2219047619044,144.0977777777778,13.509107981220657,1841.1970764224395
none,17,10,1,0.1532194821679522,13.647777777777776,0.5953333333333326,14.846666666666664,3,3,3,3,27.27306782589549,2865.4066666666663,218.36444444444442,19.050666666666643,3130.0948456036726
none,17,10,2,0.2982706766917295,10.31916666666667,0.6336989247311825,8.99666666666667,3,3,3,3,53.09218045112785,1736.3566666666673,165.1066666666667,20.27836559139784,1974.8338793758599
none,17,10,4,0.2709916630885932,10.731333333333332,0.6636231884057974,9.204666666666668,3,3,3,3,48.23651602976959,1776.500666666667,171.7013333333333,21.235942028985516,2017.6744580587554
none,17,10,8,0.3384849606826756,10.373333333333342,0.5210526315789474,8.669444444444439,3,3,3,3,60.25032300151626,1673.2027777777766,165.97333333333347,16.673684210526318,1916.1001183231526
none,17,10,16,0.3724981157930796,9.906,0.3885560903369119,8.528333333333334,3,3,3,3,66.30466461116818,1645.9683333333335,158.496,12.433794890781181,1883.202792835283
none,17,10,32,0.3487113737581362,10.264666666666669,0.2902906330988527,8.24722222222222,3,3,3,3,62.070624528948244,1591.7138888888885,164.2346666666667,9.289300259163287,1827.3084803436668
none,17,12,1,0.2193393815302299,20.89833333333334,0.37541666666666745,11.095000000000008,3,3,3,3,39.04240991238092,2141.3350000000014,334.37333333333345,12.013333333333359,2526.7640765790493
none,17,12,2,0.3086786786786786,14.064444444444439,0.37448717948717913,13.148888888888882,3,3,3,3,54.94480480480479,2537.735555555554,225.03111111111102,11.983589743589732,2829.6950612150595
none,17,12,4,0.39991590718971537,12.717777777777778,0.5401754385964909,12.59916666666667,3,3,3,3,71.18503147976934,2431.6391666666673,203.48444444444445,17.285614035087708,2723.5942566259687
none,17,12,8,0.3878233193603477,8.53916666666666,0.34496855345911964,9.706666666666669,3,3,3,3,69.03255084614189,1873.386666666667,136.62666666666655,11.038993710691829,2090.0848778901673
none,17,12,16,0.46023493516399694,13.650500000000008,0.6657844065656562,9.331999999999999,3,3,3,3,81.92181845919146,1801.0759999999998,218.40800000000013,21.305101010100998,2122.710919469292
none,17,12,32,0.424041793499053,13.930833333333334,0.4363076923076917,9.681999999999997,3,3,3,3,75.47943924283143,1868.6259999999993,222.89333333333335,13.961846153846134,2180.96061873001
none,17,14,1,0.27577117593355754,19.948333333333323,0.41057142857142864,19.395000000000003,3,3,3,3,49.08726931617324,3743.2350000000006,319.1733333333332,13.138285714285717,4124.633888363793
none,17,14,2,0.5134042553191488,14.49888888888889,0.40602657004830905,15.276666666666666,3,3,3,3,91.38595744680849,2948.3966666666665,231.98222222222225,12.99285024154589,3284.757696577243
none,17,14,4,0.319326754385965,18.276666666666667,0.6113756613756619,11.56916666666667,3,3,3,3,56.84016228070176,2232.8491666666673,292.4266666666667,19.56402116402118,2601.680016778057
none,17,14,8,0.39902668128654967,11.436666666666667,0.5917687074829937,10.469333333333333,3,3,3,3,71.02674926900585,2020.5813333333333,182.98666666666668,18.9365986394558,2293.5313479084616
none,17,14,16,0.6017901632302404,13.772500000000003,0.5332970668195918,13.632666666666665,3,3,3,3,107.11864905498278,2631.1046666666666,220.36000000000004,17.065506138226937,2975.648821859876
none,17,14,32,0.46923611111111097,14.104166666666666,0.48763460375075657,10.630666666666661,3,3,3,3,83.52402777777775,2051.7186666666657,225.66666666666666,15.60430732002421,2376.513668431134
none,17,16,1,0.40325697275609923,24.74166666666667,0.8364102564102561,20.521666666666665,3,3,3,3,71.77974115058566,3960.6816666666664,395.86666666666673,26.765128205128196,4455.093202689047
none,17,16,2,0.47611111111111093,20.59166666666667,0.6812380952380946,16.21666666666668,3,3,3,3,84.74777777777774,3129.816666666669,329.4666666666667,21.79961904761903,3565.8307301587324
none,17,16,4,0.44313818860877685,13.23222222222222,0.594444444444445,12.326666666666668,3,3,3,3,78.87859757236228,2379.046666666667,211.7155555555555,19.02222222222224,2688.663042016807
none,17,16,8,0.36580209758321924,14.609722222222226,0.5983625730994149,11.938333333333333,3,3,3,3,65.11277336981303,2304.0983333333334,233.75555555555562,19.147602339181276,2622.1142645978834
none,17,16,16,0.5648801320700544,17.083611111111107,0.7705214940098658,14.876666666666665,3,3,3,3,100.54866350846969,2871.1966666666663,273.3377777777777,24.656687808315706,3269.7397957612297
none,17,16,32,0.6964024770560453,15.444999999999999,0.6914272291016482,15.792499999999999,3,3,3,3,123.95964091597607,3047.9525,247.11999999999998,22.125671331252743,3441.157812247229
none,17,18,1,0.28223185691798314,30.21333333333334,0.6939393939393904,24.680000000000007,3,3,3,3,50.237270531400995,4763.240000000002,483.4133333333334,22.206060606060493,5319.096664470797
none,17,18,2,0.55657957957958,17.87500000000001,0.5481481481481474,16.336666666666673,3,3,3,3,99.07116516516524,3152.976666666668,286.00000000000017,17.540740740740716,3555.588572572574
none,17,18,4,0.4771134502923979,15.054444444444442,1.0141137566137555,14.920000000000007,3,3,3,3,84.92619415204682,2879.5600000000013,240.87111111111108,32.451640211640175,3237.808945474799
none,17,18,8,0.6030174174174174,13.75888888888889,0.5511428571428567,12.60333333333333,3,3,3,3,107.3371003003003,2432.4433333333327,220.14222222222224,17.636571428571415,2777.559227284427
none,17,18,16,0.6898290756509938,14.758055555555552,0.9994871794871791,15.548333333333327,3,3,3,3,122.78957546587691,3000.828333333332,236.12888888888884,31.983589743589732,3391.7303874316876
none,17,18,32,0.5208555843514752,14.265833333333328,0.9506185335132707,13.701666666666663,3,3,3,3,92.71229401456257,2644.4216666666657,228.25333333333325,30.419793072424664,2995.807087086986
none,17,20,1,0.636877637130801,29.54833333333333,1.0080000000000027,25.075000000000006,3,3,3,3,113.36421940928258,4839.475000000001,472.77333333333326,32.256000000000085,5457.868552742618
none,17,20,2,0.5912008141112629,20.361666666666668,0.8399387254901937,16.19000000000001,3,3,3,3,105.23374491180479,3124.6700000000014,325.7866666666667,26.878039215686197,3582.5684507941596
none,17,20,4,0.48549019607843064,19.392222222222212,0.36344444444444574,18.575555555555553,3,3,3,3,86.41725490196065,3585.082222222222,310.2755555555554,11.630222222222264,3993.4052549019602
none,17,20,8,0.5597512437810946,16.642222222222227,0.6373263888888884,12.367500000000001,3,3,3,3,99.63572139303484,2386.9275000000002,266.2755555555556,20.394444444444428,2773.2332213930354
none,17,20,16,0.8468686868686873,14.174444444444447,0.8692195767195775,14.68916666666666,3,3,3,3,150.74262626262635,2835.0091666666654,226.79111111111115,27.81502645502648,3240.357930495429
none,17,20,32,0.764742812742813,16.043333333333322,1.011775132275132,16.188333333333333,3,3,3,3,136.12422066822072,3124.3483333333334,256.69333333333316,32.376804232804226,3549.5426915676917
