Date and Time of Benchmark,CPU Vendor,CPU Model Name,CPU Architecture,CPU Cores,CPU Max MHz,CPU Min MHz,L1d Cache Size,L1i Cache Size,L2 Cache Size,L3 Cache Size,Total DRAM Size,security_standard_level,n,batch_size,depth,num_threads,power_latency_analysis,runtime_analysis,flamegraph_generation,build,compiler_optimizations,cold_caching,matrix_multiplication Time,matrix_multiplication Energy,matrix_multiplication Power,matrix_multiplication Memory Bandwidth,matrix_multiplication IPC,matrix_multiplication FLOPS,matrix_multiplication instructions,matrix_multiplication cpu-cycles,matrix_multiplication cache-references,matrix_multiplication cache-misses,matrix_multiplication branches,matrix_multiplication branch-misses,matrix_multiplication L1-dcache-loads,matrix_multiplication L1-dcache-load-misses,matrix_multiplication L1-icache-loads,matrix_multiplication L1-icache-load-misses,matrix_multiplication dTLB-loads,matrix_multiplication dTLB-load-misses,matrix_multiplication iTLB-loads,matrix_multiplication iTLB-load-misses,matrix_multiplication page-faults,matrix_multiplication minor-faults,matrix_multiplication fp_ops_retired_by_type.scalar_all,matrix_multiplication fp_ops_retired_by_type.scalar_add,matrix_multiplication fp_ops_retired_by_type.vector_all,matrix_multiplication fp_ops_retired_by_type.scalar_mul,sign_eval Time,sign_eval Energy,sign_eval Power,sign_eval Memory Bandwidth,sign_eval IPC,sign_eval FLOPS,sign_eval instructions,sign_eval cpu-cycles,sign_eval cache-references,sign_eval cache-misses,sign_eval branches,sign_eval branch-misses,sign_eval L1-dcache-loads,sign_eval L1-dcache-load-misses,sign_eval L1-icache-loads,sign_eval L1-icache-load-misses,sign_eval dTLB-loads,sign_eval dTLB-load-misses,sign_eval iTLB-loads,sign_eval iTLB-load-misses,sign_eval page-faults,sign_eval minor-faults,sign_eval fp_ops_retired_by_type.scalar_all,sign_eval fp_ops_retired_by_type.scalar_add,sign_eval fp_ops_retired_by_type.vector_all,sign_eval fp_ops_retired_by_type.scalar_mul,logistic_function Time,logistic_function Energy,logistic_function Power,logistic_function Memory Bandwidth,logistic_function IPC,logistic_function FLOPS,logistic_function instructions,logistic_function cpu-cycles,logistic_function cache-references,logistic_function cache-misses,logistic_function branches,logistic_function branch-misses,logistic_function L1-dcache-loads,logistic_function L1-dcache-load-misses,logistic_function L1-icache-loads,logistic_function L1-icache-load-misses,logistic_function dTLB-loads,logistic_function dTLB-load-misses,logistic_function iTLB-loads,logistic_function iTLB-load-misses,logistic_function page-faults,logistic_function minor-faults,logistic_function fp_ops_retired_by_type.scalar_all,logistic_function fp_ops_retired_by_type.scalar_add,logistic_function fp_ops_retired_by_type.vector_all,logistic_function fp_ops_retired_by_type.scalar_mul
2025-05-27 03:00:21,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,8,True,True,False,False,True,True,16.269072,1466.63,180.24130653962945,2054.315655971044,1.5351173167286694,14.918906466679022,187565538513.0,122183195036.0,7636926408.0,261188132.0,13773500723.0,36332770.0,40401288792.0,3592440949.0,562849389.0,717902.0,195235449.0,86619056.0,65556.0,153702.0,2856748.0,9128297.0,81076.0,57594.0,121372197.0,,49.486738,4625.29,186.911601285855,2425.502706088034,1.4136688324713684,16.463380574753707,632465603523.0,447393044959.0,21461944759.0,937830816.0,42139166446.0,285276293.0,120485901105.0,10286476357.0,2436972360.0,2894636.0,190391777.0,64648562.0,299626.0,629827.0,36607009.0,125300649.0,35911.0,9207.0,407373955.0,,14.083145999999997,1312.98,186.3950018689472,2177.250921732356,1.6041931169042554,13.974187661030772,192963711408.0,120287083503.0,6474111862.0,239636163.0,12928271723.0,59480466.0,37235516719.0,3029593562.0,521873848.0,568711.0,88827155.0,30188560.0,62510.0,140671.0,12955403.0,31461168.0,2751.0,985.0,98433432.0,
2025-05-27 03:11:40,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,8,True,True,False,False,True,True,15.851515999999998,1462.99,184.52855595768955,2143.336304141465,1.5570940352752178,15.377980005191557,187177519190.0,120209515257.0,7637060036.0,265514425.0,13604343648.0,38915618.0,40074475271.0,3574450129.0,506181675.0,584826.0,185546711.0,80809459.0,29913.0,143075.0,3141169.0,8983085.0,24492.0,38455.0,121934556.0,1633.0,49.468841999999995,4654.75,188.1701445381986,2564.5779382163205,1.4459631640976462,,632752253131.0,437599151100.0,21984870299.0,991246279.0,43044876582.0,279502595.0,118728410021.0,10347359680.0,2442583821.0,2795653.0,188800243.0,63640400.0,276364.0,599121.0,44934061.0,165858220.0,45846.0,,407410624.0,6686.0,14.116195999999999,1310.5,185.60750803260572,2140.6175692200577,1.631945860565047,,193202216176.0,118387638245.0,6480364700.0,236156877.0,12944195858.0,57060402.0,35777738319.0,2962904616.0,522727706.0,564756.0,97479864.0,32788603.0,63300.0,138244.0,16654483.0,39107038.0,4084.0,,95700306.0,885.0
2025-05-27 03:23:00,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,8,True,True,False,False,True,True,16.31137,1469.02,180.06701245436332,2136.7649044487225,1.5701134016915252,15.141465166578106,188564248326.0,120095942193.0,7691960335.0,272376928.0,13678380485.0,37840009.0,40238710501.0,3534136999.0,522025521.0,570216.0,171123686.0,71657561.0,27600.0,146219.0,3009265.0,9409846.0,4976.0,2038.0,123523936.0,1734.0,50.100097999999996,4642.06,185.29292169032385,2519.930315114841,1.4069989010506552,,623101505537.0,442858558789.0,21948102916.0,986416839.0,43514711363.0,289352878.0,118979796779.0,10393707401.0,2564459289.0,3085876.0,183494120.0,61130708.0,362742.0,587507.0,44955839.0,172402406.0,39243.0,,411845834.0,7976.0,14.07359,1312.65,186.47463986095195,2142.015514905967,1.6194116662751197,,193515073038.0,119497146444.0,6493894287.0,235598111.0,12975470200.0,57177489.0,35864493786.0,2974682347.0,593079018.0,568458.0,95587929.0,31018354.0,64570.0,121996.0,16737783.0,34806970.0,5008.0,,98643010.0,948.0
2025-05-27 03:34:21,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,8,True,True,False,False,True,True,16.246828,1487.3200000000002,183.034179293554,2100.5982627923454,1.5583753959314135,15.066637303815916,188535774467.0,120982258164.0,7660586276.0,266707513.0,13594047855.0,37925190.0,39996627015.0,3571185527.0,530264185.0,641780.0,161813597.0,66042086.0,31330.0,128344.0,3864127.0,9193656.0,8064.0,32031.0,122454166.0,79030.0,50.44998,4705.19,186.5104296939569,2471.907371522097,1.3886097147116458,,617372546410.0,444597599937.0,21759445171.0,974375289.0,42779362927.0,281676205.0,118192773139.0,10377779390.0,2501546125.0,2913919.0,189598704.0,62985802.0,262879.0,615359.0,40285920.0,129999400.0,41007.0,,412768492.0,,14.082605999999998,1315.4499999999998,186.75280952633116,2160.6716076528546,1.6337089180237987,,194466325153.0,119033643636.0,6492458182.0,237802268.0,12977603757.0,54419829.0,36127692524.0,3016288031.0,537003693.0,601839.0,93639191.0,33111251.0,62020.0,150833.0,13064399.0,39051570.0,5835.0,,97169414.0,1025.0
2025-05-27 03:46:11,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,16,True,True,False,False,True,True,15.499336000000001,1689.8,217.9777321647312,2081.4179506945666,0.8279580336667461,15.969442612698794,175687931735.0,212194247282.0,6922861415.0,252117213.0,14003548514.0,119636452.0,40275097314.0,3392768051.0,1829066343.0,1029057.0,402668119.0,205713297.0,39101.0,238648.0,8798030.0,13979723.0,172524.0,476.0,123625754.0,90229.0,46.871206,5153.89,219.8936492428589,2511.748720278258,0.8573779056327006,17.29065756729544,601798673207.0,701905973146.0,19670379704.0,919853519.0,42497591024.0,403436769.0,120501267546.0,10559309548.0,3695628903.0,3870030.0,674756515.0,246637008.0,449219.0,1062827.0,136267930.0,222639962.0,19174.0,5810.0,405246849.0,4024.0,13.373406,1491.5500000000002,222.97873154694216,2125.177199137177,0.8339765571272625,,186920639805.0,224131767503.0,5746326902.0,222120964.0,13562416547.0,108890815.0,36097648699.0,3055518598.0,941700790.0,881586.0,177482175.0,69994110.0,111602.0,244515.0,31076328.0,48031274.0,3458.0,,92999379.0,346.0
2025-05-27 03:57:59,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,16,True,True,False,False,True,True,15.625654,1685.1699999999998,215.62373525765457,2059.601088988343,0.8700328246721982,16.130144650377392,164690497305.0,189292280285.0,6666003566.0,251507125.0,13709623460.0,125235326.0,40687917698.0,3543599945.0,1208369734.0,994249.0,397063484.0,211311115.0,42092.0,235865.0,11280900.0,19564979.0,547570.0,48971.0,125563756.0,182026.0,44.716528000000004,5003.52,223.76337409580455,2757.8993791088706,0.8372621148224194,17.65748638999991,613457874372.0,732695130368.0,19920483530.0,963574018.0,42634355468.0,400861057.0,117937306138.0,10435917576.0,3750586952.0,3859297.0,641670155.0,207147406.0,449052.0,1018691.0,129745718.0,235613311.0,65808.0,8567.0,394777645.0,5053.0,13.314254,1487.97,223.43143242106504,2250.2175091788176,0.8434811066833474,14.20559214502554,184784365069.0,219073508114.0,5918935922.0,234150145.0,13807948928.0,109397994.0,36169133018.0,2987826790.0,982826982.0,878754.0,171626179.0,68663069.0,118975.0,218041.0,26006577.0,41431208.0,1092.0,222.0,94603075.0,
2025-05-27 04:09:48,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,16,True,True,False,False,True,True,15.707818,1674.76,213.17118291575704,2011.2964852008088,0.8556423252677721,16.28804368509837,170693930819.0,199492154348.0,6597698108.0,246899497.0,13928994071.0,121508271.0,40071735885.0,3363794031.0,1281113133.0,894903.0,384451377.0,206117244.0,40421.0,237082.0,9213466.0,18233685.0,30523.0,572.0,127935582.0,305.0,44.43864,4982.900000000001,224.23455864551156,2643.265025816968,0.8624947195244221,17.845001894534295,621247417268.0,720291270433.0,20346582307.0,917783744.0,43894040232.0,394079304.0,121377360454.0,10471319261.0,3679027083.0,3971703.0,476755019.0,166285357.0,463939.0,1058534.0,128239187.0,205847099.0,56070.0,32030.0,396524380.0,,13.407741999999999,1492.06,222.4839633834752,2139.698852926568,0.8448209477444224,13.800755132693972,187178375032.0,221559817535.0,5766404518.0,224212724.0,13876686379.0,108371221.0,37557097099.0,2962165750.0,975055601.0,826307.0,177386332.0,71820728.0,108706.0,247996.0,27592606.0,42571790.0,1906.0,156.0,92551234.0,250.0
2025-05-27 04:21:37,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,16,True,True,False,False,True,True,15.611002000000001,1663.47,213.0468477142869,1943.4114888048807,0.8390084808125774,,183481199043.0,218688133957.0,6603250058.0,237096232.0,13687050854.0,123814229.0,38062856963.0,3271371297.0,1288616316.0,876527.0,369775132.0,191869263.0,42899.0,217316.0,8567077.0,14768375.0,,553.0,123927648.0,,45.983563999999994,5074.09,220.66746854718053,2616.397414278906,0.8666292888462989,17.630550369000428,607037586135.0,700458193541.0,19832458245.0,940034062.0,43099065716.0,392338155.0,119726257810.0,10314151081.0,3615469941.0,3796896.0,605286531.0,211732903.0,438894.0,1074048.0,135723702.0,250039129.0,42451.0,17408.0,405376804.0,,13.242402,1478.46,223.2075391084229,2180.62817026312,0.8438637688719286,14.144844400434136,185684534354.0,220040889541.0,5769506605.0,225684828.0,13473398344.0,107502299.0,35693202141.0,2923122785.0,960678274.0,812147.0,172435275.0,67282887.0,113733.0,234865.0,27859652.0,43549797.0,2563.0,239.0,93688896.0,
2025-05-27 04:33:23,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,16,True,True,False,False,True,True,15.639792,1702.16,217.60084761753305,2001.0294871290075,0.8404650916727981,15.508799861321265,168630868159.0,200639943086.0,6768017734.0,244575704.0,14085978011.0,119915853.0,40169175527.0,3484627736.0,1237599041.0,968425.0,390125732.0,208320231.0,45851.0,220599.0,11549424.0,18958972.0,1745.0,277.0,121314506.0,43634.0,44.99677,5018.639999999999,223.04189368551505,2546.436532785266,0.8734196958577521,18.29760064992999,602253815464.0,689535418448.0,19485206220.0,895266806.0,41813996928.0,391269479.0,119777899580.0,10437126900.0,3693509023.0,3787492.0,566816095.0,196366343.0,470728.0,1099258.0,130435772.0,227190992.0,25974.0,12766.0,411699000.0,,13.211051999999999,1458.23,220.67558450889877,2243.0620024800146,0.8161773796473829,,189225441383.0,231843525809.0,5859168794.0,231597063.0,13686574273.0,112821464.0,36193613105.0,2960448606.0,980216892.0,857240.0,182828290.0,74836802.0,119772.0,259101.0,24252210.0,37378139.0,1739.0,,92923613.0,343.0
2025-05-27 04:45:27,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,32,True,True,False,False,True,True,15.684208,1697.31,216.36656228918628,1920.6087364002055,0.7048405073934406,14.904733495788951,162993250202.0,231248415056.0,6030538115.0,235412734.0,14565162717.0,164133370.0,37698090575.0,3271424110.0,1627081168.0,1225277.0,349847165.0,182485017.0,37156.0,253712.0,14254694.0,19750697.0,258.0,9246.0,116930720.0,,45.617551999999996,5059.400000000001,221.79381810995585,2513.1463467453555,0.8334120419862305,17.226667504264118,620481875188.0,744507931166.0,19734716671.0,895751171.0,43482290905.0,404536592.0,117185398309.0,10121478382.0,3834200597.0,3730103.0,490041460.0,188303138.0,436633.0,1008008.0,134094414.0,239574883.0,37321.0,8498.0,392933444.0,,13.239734,1471.46,222.1954778404761,2200.5615140326718,0.7673112037045271,,180807291550.0,235637497116.0,5624969136.0,227701968.0,13582594970.0,122220812.0,34816253181.0,2882633546.0,1078563732.0,881504.0,156858491.0,61426005.0,109318.0,222700.0,23956831.0,34105766.0,2515.0,,92189097.0,374.0
2025-05-27 04:57:33,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,32,True,True,False,False,True,True,15.911839999999998,1721.7800000000002,216.34696334196997,1921.971752181966,0.6887313541702055,,167049524928.0,242546711307.0,6087041974.0,238997788.0,14605134995.0,165170938.0,37132725691.0,3149194686.0,1683655493.0,1224328.0,355728177.0,179768755.0,32713.0,218150.0,14426164.0,19261757.0,1828.0,,116356698.0,3215.0,44.941012,4989.18,222.00768335130604,2606.3526988779345,0.8175793454415355,17.758668021536597,614982186384.0,752198780232.0,19571632914.0,915196560.0,43556863970.0,413501191.0,117675704281.0,10110273250.0,3896098283.0,3571421.0,502080948.0,153072214.0,434563.0,1040676.0,131717592.0,261831266.0,16363.0,7044.0,399081334.0,,13.297188,1493.99,224.62319732663528,2131.959615666234,0.806882446832864,,186959147207.0,231705557533.0,5558770624.0,221560372.0,13493754361.0,124671818.0,34851494034.0,2862572229.0,1047888793.0,868926.0,159931252.0,66250931.0,113997.0,242888.0,23465392.0,34678210.0,2510.0,,97642460.0,322.0
2025-05-27 05:09:39,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,32,True,True,False,False,True,True,16.041800000000002,1744.63,217.44273001470697,1944.1065523344216,0.6978977164208144,15.19479098636488,176199085137.0,252471216041.0,6310330686.0,243724133.0,15142193285.0,145103758.0,36926908622.0,3148722991.0,1652383273.0,1123732.0,340210087.0,179573006.0,35554.0,246031.0,13909504.0,21442246.0,139348.0,42780.0,121817318.0,90.0,46.412637999999994,5127.55,220.93110381876824,2687.011796334833,0.795988130284832,16.985523520175672,621987118287.0,781402504161.0,20202466116.0,974412038.0,44981891327.0,412400353.0,119380219767.0,10268629338.0,3874150320.0,3658060.0,487752980.0,186518960.0,414033.0,1030025.0,124904977.0,213249723.0,21722.0,12095.0,394204314.0,3072.0,13.289816,1504.11,226.27014920702928,2130.175673886724,0.8028298921124131,14.45791306927452,185785599277.0,231413405383.0,5553254769.0,221252294.0,13359669611.0,120603842.0,34767307486.0,2916820135.0,1131600521.0,907765.0,166776072.0,65336404.0,114836.0,225180.0,22266229.0,33284681.0,685.0,201.0,96107163.0,294.0
2025-05-27 05:21:47,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,32,True,True,False,False,True,True,15.864498,1706.41,215.0553218507605,1918.1101214417747,0.7157968712196641,14.35124324663578,177780593099.0,248367379416.0,6150815378.0,237808162.0,14890641660.0,151894413.0,36881911107.0,3176150178.0,1675164302.0,1148408.0,355177679.0,176486740.0,29796.0,220792.0,14086816.0,20537473.0,2314.0,154.0,113871353.0,,45.550484,5079.68,223.0106917533793,2644.921799886925,0.8320390164958613,,612973630964.0,736712604591.0,19602418454.0,941333537.0,42839016980.0,404998130.0,117122969337.0,10126827710.0,3998291283.0,3891032.0,449561003.0,151046388.0,431469.0,1052607.0,133089471.0,226224752.0,65610.0,,398039123.0,3292.0,13.299987999999999,1483.9499999999998,223.0667175348072,2119.5777126593425,0.7781731624481468,13.63589730407874,186753603321.0,239989776483.0,5712882774.0,220319969.0,13731240791.0,112148597.0,34506976186.0,2850013842.0,1029032041.0,945299.0,159732131.0,70208912.0,117914.0,226132.0,24295270.0,33475344.0,1544.0,240.0,90711421.0,319.0
2025-05-27 05:33:57,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,16,12,20,32,True,True,False,False,True,True,15.686262,1696.75,216.26686241042944,1986.52891016669,0.6579971209767799,13.783634993794635,175600738257.0,266871590557.0,6360099419.0,243524575.0,15168649569.0,145074705.0,38768838120.0,3269540610.0,1708284227.0,1104139.0,350177793.0,177095920.0,39022.0,240393.0,12166722.0,18264582.0,2385.0,2947.0,108141876.0,158959.0,45.839867999999996,5085.27,221.8468597183004,2603.8469401635098,0.816724076334125,,608365738450.0,744885275307.0,19851062869.0,932601713.0,44325561132.0,422013050.0,120606961587.0,10371942820.0,4004114704.0,3825925.0,491150347.0,161660805.0,442192.0,1082708.0,138658697.0,263492894.0,34334.0,,394714019.0,,13.277593999999999,1497.55,225.49059317780848,2089.8541474654726,0.7856638176356853,14.249658312224254,180219623867.0,229385164267.0,5496972566.0,216864720.0,13314731422.0,118518617.0,34677492475.0,2891444985.0,1105651945.0,863814.0,169167890.0,69193743.0,113502.0,233267.0,24608954.0,38969492.0,1496.0,218.0,94634935.0,
2025-05-27 05:49:50,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,1,True,True,False,False,True,True,44.981306,2791.87,124.1208824747691,289.14231953163704,3.2558368603145293,6.218504760092993,221974133203.0,68177289811.0,8475668261.0,101620663.0,10668184468.0,19020340.0,45297397286.0,3911744994.0,244706219.0,310875.0,42462799.0,16151084.0,31064.0,87254.0,195340.0,195635.0,7049.0,799.0,139867529.0,1791.0,85.334742,5197.59,121.80936755116976,337.9602886542591,3.356116955462405,,437752100353.0,130434101720.0,13374345627.0,225323780.0,20547359899.0,166895780.0,80523581689.0,6535779420.0,858746789.0,690198.0,105157515.0,36549405.0,162929.0,212403.0,1186449.0,1186361.0,25670.0,,316002773.0,,33.948096,2121.9,124.99007454283402,300.11995936983186,3.4128005939633703,6.335647329480646,176937636612.0,51845290031.0,5338855029.0,79609389.0,8136766316.0,62017188.0,31995889545.0,2634550669.0,272022879.0,247628.0,39678023.0,12532920.0,33048.0,73459.0,302422.0,469526.0,3341.0,415.0,107554495.0,
2025-05-27 06:05:46,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,1,True,True,False,False,True,True,44.875786,2787.15,124.20237025260654,302.9760129423758,3.2452292714489603,,221344362572.0,68206078541.0,8441946118.0,106232825.0,10669332796.0,18983100.0,45202729421.0,3901611319.0,269408524.0,228698.0,48690601.0,18155670.0,4636.0,56234.0,194603.0,316109.0,,1365.0,141515254.0,84915.0,85.405164,5307.6,124.28497385861478,326.5925838053654,3.3681342801124554,,438606944143.0,130222523114.0,13258290216.0,217924423.0,20692663210.0,183447623.0,80398030618.0,6501798204.0,922954639.0,745397.0,105629920.0,36998350.0,153084.0,207746.0,1186118.0,1186112.0,,,324053232.0,,33.846247999999996,2120.57,125.28755217532895,285.96403181353907,3.407174219517125,6.1012404623900425,176961703444.0,51937967372.0,5400683604.0,75626870.0,8132518364.0,51827779.0,31885257198.0,2612645558.0,292780658.0,252564.0,39490204.0,12216670.0,33348.0,61515.0,302239.0,386141.0,4418.0,547.0,103263431.0,1217.0
2025-05-27 06:21:43,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,1,True,True,False,False,True,True,44.730661999999995,2785.51,124.53196735973196,291.793924229846,3.276659881693713,6.713675635335407,223000294669.0,68057199319.0,8279758913.0,101981206.0,10672618180.0,21650447.0,45089529519.0,3884775639.0,278149858.0,260363.0,48952539.0,18830532.0,5438.0,63750.0,280808.0,628910.0,197033.0,33807.0,150007136.0,2215.0,85.69310000000002,5332.78,124.45503459236552,332.29969859308426,3.374268516802859,7.543820364745541,438271370535.0,129886334876.0,13324738669.0,222480100.0,20566759506.0,171327257.0,80302769784.0,6478613602.0,884302617.0,730136.0,103363802.0,36283359.0,149383.0,218635.0,1345910.0,1329254.0,45052.0,8824.0,323209308.0,7093.0,33.871165999999995,2120.6000000000004,125.19716664512748,285.97718785531987,3.4277426982192165,6.052882607789796,177429479777.0,51762776672.0,5361388360.0,75686021.0,8124470222.0,66869904.0,31998452759.0,2611674800.0,231742358.0,244521.0,38781631.0,12662078.0,34708.0,57665.0,571964.0,506189.0,207423.0,1178.0,102317983.0,1211.0
2025-05-27 06:37:41,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,1,True,True,False,False,True,True,45.03212,2755.6400000000003,122.37194563062648,300.22594411010294,3.248806913276405,6.442806822461116,221279163410.0,68110900191.0,8483926925.0,105635249.0,10640436569.0,19451274.0,45217488883.0,3901898818.0,295729422.0,259779.0,44548459.0,17182110.0,28183.0,83098.0,195789.0,195887.0,992724.0,79248.0,144169256.0,183833.0,84.986906,5202.01,122.41189178649552,335.82753256527747,3.327599088758216,,432930347272.0,130102916765.0,13560738844.0,222989235.0,20446716546.0,182192645.0,80855638122.0,6306854697.0,879952147.0,733731.0,100735429.0,34581943.0,157177.0,201348.0,1186576.0,1311030.0,,36854.0,328132611.0,,34.26010599999999,2142.16,125.0344884384715,300.7112871035625,3.404711692996325,5.824205826183642,176757058899.0,51915426279.0,5378627921.0,80499251.0,8126083382.0,52738546.0,31870420421.0,2620675291.0,282158038.0,243655.0,39359991.0,12357829.0,41665.0,75201.0,300951.0,301522.0,4206.0,1009.0,99780318.0,985.0
2025-05-27 06:53:31,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,1,True,True,False,False,True,True,44.815599999999996,2790.78,124.53113077468844,299.81464737196734,3.2509963151557133,6.14744693288354,222668931020.0,68492520272.0,8397050395.0,104983378.0,10676066802.0,19361019.0,45224715587.0,3910836701.0,264996003.0,311442.0,46508767.0,18489485.0,33138.0,88794.0,194904.0,374015.0,9542.0,1765.0,137758353.0,944.0,85.637268,5328.58,124.43808704365466,332.87569376373824,3.3592218014724677,7.56584895673244,436768027647.0,130020598061.0,13423704361.0,222720542.0,20493843754.0,189474309.0,80445685156.0,6443693259.0,860051147.0,772853.0,103718485.0,36073822.0,152967.0,210960.0,1381225.0,1301210.0,32478.0,12811.0,323958565.0,7360.0,33.933353999999994,2111.2,124.41381217250547,287.508298133728,3.415743577190177,5.930885392968675,176715421289.0,51735564247.0,5363702335.0,76230925.0,8172457336.0,52333642.0,31971808462.0,2599169958.0,250199222.0,251085.0,39515007.0,12351531.0,41148.0,83924.0,673741.0,303425.0,6040.0,491.0,100636695.0,
2025-05-27 07:07:08,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,17,12,10,2,True,True,False,False,True,True,32.353698,2300.01,142.15714118040225,977.6004035761882,2.513002263365137,,223518995010.0,88945003460.0,8448150594.0,247139658.0,10970384999.0,20773776.0,45122618703.0,4000410760.0,264679096.0,394695.0,47472540.0,18532508.0,22542.0,85357.0,406757.0,323516.0,,1267.0,144865596.0,103997.0,60.984572,4238.509999999999,138.99130166055272,1194.7066318812667,2.4670280327628453,,441359632518.0,178903371448.0,13460695148.0,569255048.0,21669491113.0,170046072.0,81142028787.0,6613759949.0,937588119.0,947713.0,106000484.0,36503941.0,159779.0,255289.0,1259129.0,1499372.0,,,313743393.0,,22.192422,1565.31,141.03529680158354,996.8187188584332,2.728825903830317,8.91568741631348,176939195586.0,64840778350.0,5354191935.0,172865670.0,8386597652.0,55935813.0,32308586368.0,2672325937.0,288097657.0,283110.0,39149571.0,12110783.0,42161.0,73290.0,550841.0,553933.0,4338.0,879.0,98949179.0,
